Date,Inventory Type,Site Name,Slot Name,Slot Size,Impressions,Earnings
2023-02-06,AMP,prajavani.net,/1013527/pv_amp_display_hp_mlb_ftr,320x50,"2,116",0.34
2023-02-06,Web,wallpaperaccess.com,"21804848220,22440675056/ATD_Wallpaperaccess/ATD_300x250_INREAD",300x250,177,0.10
2023-02-17,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_970x250_AXT",970x250,54,0.37
2023-02-17,Web,glamourpath.com,"21804848220,22445109981/ATD_Glamourpath/ATD_336x280_AXT",336x280,3,0.00
2023-02-10,Web,schoolofwordplay.com,"21804848220,22690441817/ATD_SchoolofWordPlay/ATD_300x600_M_INR4_WP",300x600,2,0.00
2023-02-15,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_300x250_M_MH_JP",320x50,49,0.23
2023-02-14,Web,playerswiki.com,"21804848220,21667394145/ATD_Playerswiki/ATD_300x600_INR2_AP",300x250,23,0.02
2023-02-20,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_300x250_M_INR3_RP",320x50,45,0.27
2023-02-27,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_320x50_M_Footer",320x50,"3,973",8.50
2023-02-27,Web,thenewsminute.com,28110228/ATD_newsm/ATD_300x250_M_AP_AD1,300x250,"2,141",0.46
2023-02-27,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_320x100_M_MH_RP",320x100,533,1.07
2023-02-27,Web,mapsofworld.com,1152375/ATD_MOW/ATD_160x600_AXT,160x600,514,0.88
2023-02-27,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_728x90_Footer",728x90,349,1.16
2023-02-27,Web,playerswiki.com,"21804848220,21667394145/ATD_Playerswiki/ATD_320x50_AXT",320x50,196,0.21
2023-02-19,Web,mapsofworld.com,1152375/ATD_MOW/ATD_300x50_AXT,300x50,88,0.04
2023-02-03,Web,playerswiki.com,"21804848220,21667394145/ATD_Playerswiki/ATD_300x250_ATF_AP",336x280,10,0.00
2023-02-19,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_300x250_M_EOA_RP",160x600,18,0.16
2023-02-18,AMP,thenewsminute.com,/28110228/AMP_TheNewsminute/ATD_300x250_BTF2_AMP,300x250,"1,475",0.52
2023-02-18,Web,deccanherald.com,1013527/ATD_dch/ATD_300x250_S4_P3,300x250,152,0.07
2023-02-18,Web,wallpaperaccess.com,"21804848220,22440675056/ATD_Wallpaperaccess/ATD_300x50_AXT",300x50,992,0.55
2023-02-18,Web,marriedceleb.com,"21804848220,21882441394/ATD_marriedceleb/ATD_728x90_AXT",728x90,188,0.30
2023-02-18,Web,deccanherald.com,1013527/ATD_dch/ATD_300x250_S3_P3,160x600,45,0.01
2023-02-18,Web,mapsofworld.com,1152375/ATD_MOW/ATD_300x250_GENERAL,300x250,"1,076",0.86
2023-02-18,Web,easiereats.com,"21804848220,22690441817/ATD_EE/ATD_300x250_M_INR2_RP",300x600,302,3.27
2023-02-18,Web,mapsofworld.com,1152375/ATD_MOW/ATD_320x50_AXT,320x50,"1,124",0.59
