Date,Placement,Ad unit,Device category,Total impressions,Total clicks,Total CPM and CPC revenue ($),Total average eCPM ($),Total CTR,Total Active View % viewable impressions,Total Active View average viewable time (seconds),Programmatic eligible ad requests
7/12/23,Funnyeditor.com,ATD_FunnyEditor » ATD_970x90_AXT,Desktop,10,0,0.04,3.61,0.00%,88.89%,25.98,10
7/12/23,Funnyeditor.com,ATD_FunnyEditor » ATD_970x250_AXT,Desktop,"5,369",37,25.74,4.80,0.69%,94.48%,17.65,"5,818"
7/12/23,Funnyeditor.com,ATD_FunnyEditor » ATD_970x250_AXT,Tablet,200,1,0.91,4.56,0.50%,91.50%,22.37,219
7/12/23,Funnyeditor.com,ATD_FunnyEditor » ATD_970x250_EOA_CP,Desktop,1,0,0.00,3.02,0.00%,100.00%,7.00,1
7/12/23,Funnyeditor.com,ATD_FunnyEditor » ATD_970x250_EOA_HP,Desktop,20,0,0.10,4.89,0.00%,55.00%,45.20,24
7/12/23,Funnyeditor.com,ATD_FunnyEditor » ATD_970x250_EOA_JP,Desktop,241,0,0.66,2.73,0.00%,12.16%,13.00,482
7/12/23,Funnyeditor.com,ATD_FunnyEditor » ATD_970x250_EOA_JP,Tablet,32,0,0.07,2.26,0.00%,6.45%,0.00,54
7/12/23,Funnyeditor.com,ATD_FunnyEditor » ATD_970x250_INR3_CP,Desktop,7,0,0.03,3.63,0.00%,100.00%,26.02,8
7/12/23,Funnyeditor.com,ATD_FunnyEditor » ATD_970x250_INR3_HP,Desktop,27,0,0.12,4.50,0.00%,55.56%,6.79,29
7/12/23,Funnyeditor.com,ATD_FunnyEditor » ATD_970x250_INR3_JP,Desktop,589,6,2.46,4.18,1.02%,56.26%,10.26,794
7/12/23,Funnyeditor.com,ATD_FunnyEditor » ATD_970x250_INR3_JP,Tablet,38,0,0.13,3.30,0.00%,35.14%,9.90,61
7/12/23,Funnyeditor.com,ATD_FunnyEditor » ATD_970x250_INR1_CP,Desktop,15,0,0.05,3.13,0.00%,100.00%,8.68,24
7/12/23,Funnyeditor.com,ATD_FunnyEditor » ATD_970x250_INR1_HP,Desktop,109,0,0.41,3.78,0.00%,57.28%,16.27,231
7/12/23,Funnyeditor.com,ATD_FunnyEditor » ATD_970x250_INR1_HP,Tablet,5,0,0.01,2.79,0.00%,60.00%,7.00,7
7/12/23,Funnyeditor.com,ATD_FunnyEditor » ATD_970x250_INR2_CP,Desktop,9,0,0.03,3.43,0.00%,88.89%,4.17,10
7/12/23,Funnyeditor.com,ATD_FunnyEditor » ATD_970x250_INR2_HP,Desktop,38,0,0.20,5.19,0.00%,57.89%,17.78,46
7/12/23,Funnyeditor.com,ATD_FunnyEditor » ATD_970x250_INR2_HP,Tablet,1,0,0.00,2.84,0.00%,100.00%,0.00,1
7/12/23,Funnyeditor.com,ATD_FunnyEditor » ATD_970x250_INR2_JP,Desktop,5,0,0.00,0.85,0.00%,0.00%,0.00,368
