Date,Inventory Type,Site Name,Slot Name,Slot Size,Impressions,Earnings
2023-02-10,Web,nowtoronto.com,68572626/ATD_Nowtoronto.com/ATD_970x250_LB_AP,728x90,116,0.12
2023-02-06,Web,nowtoronto.com,68572626/ATD_Nowtoronto.com/ATD_300x250_LB_AP_M,336x280,51,0.02
2023-02-10,Web,nowtoronto.com,68572626/ATD_Nowtoronto.com/ATD_300x250_LB_AP_M,336x280,17,0.02
2023-02-11,Web,nowtoronto.com,68572626/ATD_Nowtoronto.com/ATD_970x250_LB_AP,728x90,73,0.09
2023-02-09,Web,nowtoronto.com,68572626/ATD_Nowtoronto.com/ATD_300x250_LB_AP_M,300x250,249,0.15
2023-02-10,Web,nowtoronto.com,68572626/ATD_Nowtoronto.com/ATD_300x250_EOA_HP,970x250,16,0.03
2023-02-10,Web,nowtoronto.com,68572626/ATD_Nowtoronto.com/ATD_160x600_RHS_HP,160x600,18,0.02
2023-02-11,Web,nowtoronto.com,68572626/ATD_Nowtoronto.com/ATD_300x250_INR1_HP,728x90,13,0.01
2023-02-08,Web,nowtoronto.com,68572626/ATD_Nowtoronto.com/ATD_970x250_LB_HP,728x90,15,0.01
2023-02-11,Web,nowtoronto.com,68572626/ATD_Nowtoronto.com/ATD_300x250_EOA_HP,970x250,14,0.02
2023-02-07,Web,nowtoronto.com,68572626/ATD_Nowtoronto.com/ATD_970x250_EOA_SP,970x90,1,0.00
2023-02-06,Web,nowtoronto.com,68572626/ATD_Nowtoronto.com/ATD_970x250_EOA_SP,970x250,4,0.00
2023-02-05,Web,nowtoronto.com,68572626/ATD_Nowtoronto.com/ATD_970x250_EOA_AP,970x250,20,0.04
2023-02-05,Web,nowtoronto.com,68572626/ATD_Nowtoronto.com/ATD_160x600_RHS_HP,160x600,17,0.01
2023-02-07,Web,nowtoronto.com,68572626/ATD_Nowtoronto.com/ATD_970x250_LB_SP,728x90,18,0.01
2023-02-09,Web,nowtoronto.com,68572626/ATD_Nowtoronto.com/ATD_300x250_INR2_HP,300x250,9,0.01
2023-02-10,Web,nowtoronto.com,68572626/ATD_Nowtoronto.com/ATD_970x250_LB_HP,728x90,16,0.04
2023-02-06,Web,nowtoronto.com,68572626/ATD_Nowtoronto.com/ATD_970x250_EOA_AP,970x90,3,0.01
2023-02-09,Web,nowtoronto.com,68572626/ATD_Nowtoronto.com/ATD_970x250_EOA_SP,970x250,3,0.00
2023-02-09,Web,nowtoronto.com,68572626/mp_leaderboard_bottom,970x90,21,0.01
2023-02-11,Web,nowtoronto.com,68572626/ATD_Nowtoronto.com/ATD_300x250_INR3_HP_M,300x250,4,0.00
2023-02-05,Web,nowtoronto.com,68572626/mp_leaderboard_bottom,970x90,21,0.01
2023-02-10,Web,nowtoronto.com,68572626/ATD_Nowtoronto.com/ATD_300x250_INR4_AP_M,300x250,2,0.00
2023-02-08,Web,nowtoronto.com,68572626/ATD_Nowtoronto.com/ATD_300x250_INR4_HP_M,300x250,11,0.01
2023-02-06,Web,nowtoronto.com,68572626/ATD_Nowtoronto.com/ATD_300x250_INR2_HP,728x90,5,0.01
2023-02-08,Web,nowtoronto.com,68572626/ATD_Nowtoronto.com/ATD_970x250_LB_SP,728x90,21,0.02
2023-02-10,Web,nowtoronto.com,68572626/ATD_Nowtoronto.com/ATD_160x600_RHS_HP,120x600,1,0.00
2023-02-09,Web,nowtoronto.com,68572626/ATD_Nowtoronto.com/ATD_300x250_INR4_HP_M,336x280,1,0.00
2023-02-11,Web,nowtoronto.com,68572626/ATD_Nowtoronto.com/ATD_970x250_INR2_AP,970x250,2,0.00
2023-02-08,Web,nowtoronto.com,68572626/ATD_Nowtoronto.com/ATD_970x250_EOA_SP,970x250,2,0.00
2023-02-08,Web,nowtoronto.com,68572626/mp_leaderboard_top,970x90,2,0.00
2023-02-09,Web,nowtoronto.com,68572626/ATD_Nowtoronto.com/ATD_300x250_INR2_HP,728x90,1,0.00
2023-02-11,Web,nowtoronto.com,68572626/ATD_Nowtoronto.com/ATD_970x250_LB_SP,728x90,2,0.00
2023-02-07,Web,nowtoronto.com,68572626/ATD_Nowtoronto.com/ATD_320x50_Footer_M,320x50,355,0.34
2023-02-08,Web,nowtoronto.com,68572626/ATD_Nowtoronto.com/ATD_320x50_AXT,320x50,489,0.13
2023-02-08,Web,nowtoronto.com,68572626/ATD_Nowtoronto.com/ATD_320x50_Footer_M,320x50,308,0.34
2023-02-09,Web,nowtoronto.com,68572626/ATD_Nowtoronto.com/ATD_320x50_AXT,320x50,679,0.15
2023-02-09,Web,nowtoronto.com,68572626/mp_leaderboard_bottom,970x250,249,0.10
2023-02-09,Web,nowtoronto.com,68572626/ATD_Nowtoronto.com/ATD_970x250_LB_AP,728x90,234,0.20
2023-02-09,Web,nowtoronto.com,68572626/ATD_Nowtoronto.com/ATD_160x600_LHS_HP,160x600,30,0.01
2023-02-11,Web,nowtoronto.com,68572626/mp_leaderboard_bottom,320x50,28,0.02
2023-02-10,Web,nowtoronto.com,68572626/ATD_Nowtoronto.com/ATD_300x250_INR1_HP_M,300x250,7,0.01
2023-02-11,Web,nowtoronto.com,68572626/ATD_Nowtoronto.com/ATD_300x250_LB_AP_M,336x280,19,0.02
2023-02-06,Web,nowtoronto.com,68572626/ATD_Nowtoronto.com/ATD_970x250_LB_SP,728x90,13,0.01
2023-02-06,Web,nowtoronto.com,68572626/ATD_Nowtoronto.com/ATD_970x250_INR2_AP,970x250,5,0.00
2023-02-05,Web,nowtoronto.com,68572626/ATD_Nowtoronto.com/ATD_300x250_INR2_HP_M,336x280,2,0.00
2023-02-05,Web,nowtoronto.com,68572626/ATD_Nowtoronto.com/ATD_300x250_INR1_HP_M,300x250,14,0.01
2023-02-05,Web,nowtoronto.com,68572626/ATD_Nowtoronto.com/ATD_970x250_EOA_AP,728x90,6,0.01
2023-02-06,Web,nowtoronto.com,68572626/ATD_Nowtoronto.com/ATD_970x250_EOA_AP,970x250,37,0.06
2023-02-08,Web,nowtoronto.com,68572626/ATD_Nowtoronto.com/ATD_300x250_INR1_HP_M,300x250,12,0.01
2023-02-07,Web,nowtoronto.com,68572626/ATD_Nowtoronto.com/ATD_300x250_INR4_HP_M,336x280,2,0.00
2023-02-05,Web,nowtoronto.com,68572626/ATD_Nowtoronto.com/ATD_300x250_INR1_HP_M,336x280,5,0.00
2023-02-07,Web,nowtoronto.com,68572626/ATD_Nowtoronto.com/ATD_300x250_INR2_HP_M,336x280,2,0.00
2023-02-06,Web,nowtoronto.com,68572626/ATD_Nowtoronto.com/ATD_300x250_INR1_HP_M,336x280,2,0.00
2023-02-08,Web,nowtoronto.com,68572626/mp_leaderboard_top,728x90,19,0.00
2023-02-10,Web,nowtoronto.com,68572626/ATD_Nowtoronto.com/ATD_728x90_AXT,728x90,1,0.00
2023-02-05,Web,nowtoronto.com,68572626/ATD_Nowtoronto.com/ATD_300x250_INR4_HP_M,336x280,1,0.00
2023-02-07,Web,nowtoronto.com,68572626/ATD_Nowtoronto.com/ATD_120x600_AXT,120x600,1,0.00
2023-02-08,Web,nowtoronto.com,68572626/ATD_Nowtoronto.com/ATD_728x90_AXT,728x90,3,0.00
2023-02-08,Web,nowtoronto.com,68572626/ATD_Nowtoronto.com/ATD_336x280_AXT,336x280,1,0.00
2023-02-07,Web,nowtoronto.com,68572626/ATD_Nowtoronto.com/ATD_300x250_INR4_HP_M,300x250,15,0.01
2023-02-07,Web,nowtoronto.com,68572626/ATD_Nowtoronto.com/ATD_300x250_INR1_HP,728x90,39,0.03
2023-02-07,Web,nowtoronto.com,68572626/ATD_Nowtoronto.com/ATD_160x600_RHS_HP,120x600,5,0.00
2023-02-10,Web,nowtoronto.com,68572626/ATD_Nowtoronto.com/ATD_300x250_LB_AP_M,300x250,185,0.19
2023-02-06,Web,nowtoronto.com,68572626/ATD_Nowtoronto.com/ATD_970x250_LB_AP,728x90,204,0.17
2023-02-08,Web,nowtoronto.com,68572626/mp_leaderboard_bottom,320x50,85,0.03
2023-02-06,Web,nowtoronto.com,68572626/ATD_Nowtoronto.com/ATD_970x250_EOA_AP,728x90,21,0.05
2023-02-09,Web,nowtoronto.com,68572626/ATD_Nowtoronto.com/ATD_160x600_RHS_AP,160x600,74,0.08
2023-02-10,Web,nowtoronto.com,68572626/ATD_Nowtoronto.com/ATD_970x250_EOA_SP,728x90,6,0.01
2023-02-06,Web,nowtoronto.com,68572626/ATD_Nowtoronto.com/ATD_160x600_RHS_HP,160x600,20,0.02
2023-02-06,Web,nowtoronto.com,68572626/ATD_Nowtoronto.com/ATD_300x250_EOA_HP,970x250,14,0.01
2023-02-11,Web,nowtoronto.com,68572626/ATD_Nowtoronto.com/ATD_160x600_RHS_AP,160x600,47,0.07
2023-02-11,Web,nowtoronto.com,68572626/ATD_Nowtoronto.com/ATD_300x250_INR1_HP_M,300x250,4,0.00
2023-02-10,Web,nowtoronto.com,68572626/ATD_Nowtoronto.com/ATD_160x600_LHS_HP,160x600,14,0.03
2023-02-06,Web,nowtoronto.com,68572626/ATD_Nowtoronto.com/ATD_300x250_INR4_HP_M,300x250,15,0.01
2023-02-07,Web,nowtoronto.com,68572626/ATD_Nowtoronto.com/ATD_300x250_INR3_HP_M,300x250,14,0.01
